MATCH 48951927 after generation 737 (48853 ms, 66 ms/gen)
MATCH DDF98CA7 after generation 708 (46916 ms, 66 ms/gen)
MATCH 92FED745 after generation 801 (53073 ms, 66 ms/gen)
MATCH 4657C764 after generation 790 (52328 ms, 66 ms/gen)
MATCH A3F50867 after generation 412 (27339 ms, 66 ms/gen)
MATCH 88E2DF64 after generation 700 (46386 ms, 66 ms/gen)
MATCH F96A3A26 after generation 1114 (73786 ms, 66 ms/gen)
MATCH F4C720A5 after generation 401 (26608 ms, 66 ms/gen)
MATCH FDAD0305 after generation 1174 (77764 ms, 66 ms/gen)
MATCH 32AF8D85 after generation 393 (26074 ms, 66 ms/gen)
MATCH 68F78827 after generation 705 (46723 ms, 66 ms/gen)
MATCH 34CFE564 after generation 427 (28326 ms, 66 ms/gen)
MATCH 62F28C67 after generation 2421 (160264 ms, 66 ms/gen)
MATCH AF7DFA86 after generation 459 (30455 ms, 66 ms/gen)
MATCH B9847364 after generation 232 (15416 ms, 66 ms/gen)
MATCH 54CB5265 after generation 360 (23893 ms, 66 ms/gen)
MATCH 8D786C84 after generation 934 (61881 ms, 66 ms/gen)
MATCH F9A1E0E5 after generation 590 (39115 ms, 66 ms/gen)
MATCH BE125107 after generation 1293 (85620 ms, 66 ms/gen)
MATCH C146FB25 after generation 1406 (93103 ms, 66 ms/gen)
MATCH C9AD0887 after generation 827 (54802 ms, 66 ms/gen)
MATCH 80CB8347 after generation 319 (21176 ms, 66 ms/gen)
MATCH C1F99E44 after generation 687 (45535 ms, 66 ms/gen)
MATCH E7A56FC5 after generation 384 (25472 ms, 66 ms/gen)
MATCH E81D95A7 after generation 2203 (145861 ms, 66 ms/gen)
MATCH 2ECF7006 after generation 1068 (70748 ms, 66 ms/gen)
MATCH 6B95A187 after generation 566 (37523 ms, 66 ms/gen)
MATCH E95C1167 after generation 317 (21054 ms, 66 ms/gen)
MATCH 15D39384 after generation 897 (59424 ms, 66 ms/gen)
MATCH F9E8F8E4 after generation 354 (23499 ms, 66 ms/gen)
MATCH 40928446 after generation 665 (44094 ms, 66 ms/gen)
MATCH DC878E07 after generation 705 (46732 ms, 66 ms/gen)
MATCH 6B556865 after generation 1846 (122245 ms, 66 ms/gen)
MATCH AF50A624 after generation 1329 (88034 ms, 66 ms/gen)
MATCH F9FD7A86 after generation 518 (34355 ms, 66 ms/gen)
MATCH 4608B624 after generation 388 (25747 ms, 66 ms/gen)
MATCH 6217C925 after generation 184 (12249 ms, 66 ms/gen)
MATCH 3E568B46 after generation 260 (17268 ms, 66 ms/gen)
MATCH 6FF43586 after generation 363 (24088 ms, 66 ms/gen)
MATCH 510A67E6 after generation 963 (63809 ms, 66 ms/gen)
MATCH DFE36346 after generation 616 (40828 ms, 66 ms/gen)
MATCH 8E2D6324 after generation 283 (18796 ms, 66 ms/gen)
MATCH FCA49947 after generation 367 (24351 ms, 66 ms/gen)
MATCH 6A540945 after generation 507 (33615 ms, 66 ms/gen)
MATCH 4006D665 after generation 939 (62217 ms, 66 ms/gen)
MATCH C0FE9A85 after generation 275 (18262 ms, 66 ms/gen)
MATCH 49A3ED27 after generation 537 (35613 ms, 66 ms/gen)
MATCH EEAD2E7 after generation 1087 (72000 ms, 66 ms/gen)
MATCH 56E32727 after generation 510 (33811 ms, 66 ms/gen)
MATCH 2D1B91C6 after generation 395 (26206 ms, 66 ms/gen)
MATCH EB813E5 after generation 1587 (105080 ms, 66 ms/gen)
MATCH E710EC84 after generation 865 (57302 ms, 66 ms/gen)
MATCH 90B52586 after generation 513 (34016 ms, 66 ms/gen)
MATCH BE23C785 after generation 783 (51898 ms, 66 ms/gen)
MATCH C237A285 after generation 274 (18192 ms, 66 ms/gen)
MATCH 8846CBE7 after generation 133 (8869 ms, 66 ms/gen)
MATCH 85D51567 after generation 466 (30908 ms, 66 ms/gen)
MATCH 329F2286 after generation 448 (29721 ms, 66 ms/gen)
MATCH E996FC07 after generation 956 (63333 ms, 66 ms/gen)
MATCH D9B03646 after generation 335 (22239 ms, 66 ms/gen)
MATCH 69BBDC04 after generation 221 (14694 ms, 66 ms/gen)
MATCH 59CA0B67 after generation 761 (50432 ms, 66 ms/gen)
MATCH 44511246 after generation 673 (44604 ms, 66 ms/gen)
MATCH 3C9FADE5 after generation 313 (20784 ms, 66 ms/gen)
MATCH 563FBE05 after generation 521 (34546 ms, 66 ms/gen)
MATCH E53A7105 after generation 493 (32692 ms, 66 ms/gen)
MATCH 357ED0A5 after generation 509 (33753 ms, 66 ms/gen)
MATCH 541F7BA5 after generation 607 (40235 ms, 66 ms/gen)
MATCH EB2B05C5 after generation 1284 (85035 ms, 66 ms/gen)
MATCH BB501D45 after generation 712 (47188 ms, 66 ms/gen)
MATCH A73A9645 after generation 1054 (69816 ms, 66 ms/gen)
MATCH BF959A04 after generation 333 (22109 ms, 66 ms/gen)
MATCH 149D8607 after generation 1164 (77099 ms, 66 ms/gen)
MATCH A1795945 after generation 207 (13764 ms, 66 ms/gen)
MATCH C76D1687 after generation 649 (43017 ms, 66 ms/gen)
MATCH A6614E47 after generation 729 (48314 ms, 66 ms/gen)
MATCH A6698F86 after generation 1115 (73846 ms, 66 ms/gen)
MATCH 15106B65 after generation 528 (35008 ms, 66 ms/gen)
MATCH 1C8ACB04 after generation 204 (13572 ms, 66 ms/gen)
MATCH F9DD2527 after generation 395 (26217 ms, 66 ms/gen)
MATCH 8F265E4 after generation 239 (15883 ms, 66 ms/gen)
MATCH 1466D547 after generation 283 (18798 ms, 66 ms/gen)
MATCH C9CBD324 after generation 650 (43097 ms, 66 ms/gen)
MATCH 8EB54584 after generation 427 (28324 ms, 66 ms/gen)
MATCH D56651C5 after generation 1094 (72458 ms, 66 ms/gen)
MATCH 292DB0C6 after generation 221 (14697 ms, 66 ms/gen)
MATCH CFE13C46 after generation 2054 (135957 ms, 66 ms/gen)
MATCH BF16B26 after generation 1350 (89417 ms, 66 ms/gen)
MATCH CA4FDD06 after generation 1285 (85106 ms, 66 ms/gen)
MATCH CF2B784 after generation 749 (49637 ms, 66 ms/gen)
MATCH 9DF73465 after generation 1801 (119262 ms, 66 ms/gen)
MATCH 443D25A7 after generation 2844 (188251 ms, 66 ms/gen)
MATCH 5CE050C7 after generation 570 (37774 ms, 66 ms/gen)
MATCH F7AF2786 after generation 1002 (66381 ms, 66 ms/gen)
MATCH D341F8C5 after generation 1438 (95228 ms, 66 ms/gen)
MATCH 9C3D0547 after generation 575 (38114 ms, 66 ms/gen)
MATCH 68E1BA44 after generation 545 (36144 ms, 66 ms/gen)
MATCH 676F29C5 after generation 909 (60222 ms, 66 ms/gen)
MATCH D2671707 after generation 590 (39128 ms, 66 ms/gen)
MATCH 79A7C6C6 after generation 766 (50755 ms, 66 ms/gen)
MATCH AA3B4BC6 after generation 241 (16021 ms, 66 ms/gen)
MATCH 204E8F07 after generation 426 (28258 ms, 66 ms/gen)
MATCH 4082E0A4 after generation 391 (25948 ms, 66 ms/gen)
MATCH FEB8E145 after generation 333 (22108 ms, 66 ms/gen)
MATCH 13A11505 after generation 700 (46387 ms, 66 ms/gen)
MATCH BDF46E65 after generation 610 (40432 ms, 66 ms/gen)
MATCH D08D906 after generation 706 (46782 ms, 66 ms/gen)
MATCH 81909D44 after generation 1042 (69025 ms, 66 ms/gen)
MATCH 63744A05 after generation 923 (61163 ms, 66 ms/gen)
MATCH B2074726 after generation 329 (21840 ms, 66 ms/gen)
MATCH DCE33384 after generation 2844 (188280 ms, 66 ms/gen)
MATCH AF780C64 after generation 723 (47913 ms, 66 ms/gen)
MATCH 9323B945 after generation 722 (47860 ms, 66 ms/gen)
MATCH 1F203F04 after generation 438 (29058 ms, 66 ms/gen)
MATCH C04256E6 after generation 651 (43151 ms, 66 ms/gen)
MATCH B9361526 after generation 197 (13107 ms, 66 ms/gen)
MATCH 35D216A4 after generation 296 (19659 ms, 66 ms/gen)
MATCH 1B8980A6 after generation 692 (45851 ms, 66 ms/gen)
MATCH BAB93DA4 after generation 576 (38190 ms, 66 ms/gen)
MATCH D2F72327 after generation 381 (25276 ms, 66 ms/gen)
MATCH 79A7C827 after generation 258 (17144 ms, 66 ms/gen)
MATCH 54DED367 after generation 1301 (86165 ms, 66 ms/gen)
MATCH F4BEE784 after generation 1405 (93048 ms, 66 ms/gen)
MATCH 99B4EA46 after generation 381 (25284 ms, 66 ms/gen)
MATCH D5F83144 after generation 245 (16285 ms, 66 ms/gen)
MATCH 72129984 after generation 703 (46582 ms, 66 ms/gen)
MATCH F004FC24 after generation 1003 (66461 ms, 66 ms/gen)
MATCH B95CBA87 after generation 477 (31640 ms, 66 ms/gen)
MATCH E4C0EE05 after generation 363 (24089 ms, 66 ms/gen)
MATCH 9D83AE44 after generation 254 (16876 ms, 66 ms/gen)
MATCH FB9E64C4 after generation 1136 (75248 ms, 66 ms/gen)
MATCH 207C1D07 after generation 610 (40439 ms, 66 ms/gen)
MATCH BB62744 after generation 609 (40379 ms, 66 ms/gen)
MATCH 27DC29E4 after generation 240 (15957 ms, 66 ms/gen)
MATCH 974DDE47 after generation 350 (23232 ms, 66 ms/gen)
MATCH E528BE45 after generation 509 (33750 ms, 66 ms/gen)
MATCH BB7DBE45 after generation 448 (29725 ms, 66 ms/gen)
MATCH 7EBBA264 after generation 648 (42955 ms, 66 ms/gen)
MATCH 2992B845 after generation 621 (41158 ms, 66 ms/gen)
MATCH EB65AC24 after generation 670 (44414 ms, 66 ms/gen)
MATCH BCCFF046 after generation 373 (24749 ms, 66 ms/gen)
MATCH D8852227 after generation 347 (23032 ms, 66 ms/gen)
MATCH 38FE4FA6 after generation 192 (12774 ms, 66 ms/gen)
MATCH 39607CA6 after generation 454 (30114 ms, 66 ms/gen)
MATCH 3A6C7544 after generation 356 (23629 ms, 66 ms/gen)
MATCH F0648606 after generation 588 (38973 ms, 66 ms/gen)
MATCH 7E2D2587 after generation 377 (25019 ms, 66 ms/gen)
MATCH ADE71B85 after generation 468 (31049 ms, 66 ms/gen)
MATCH C9B5DB67 after generation 2126 (140764 ms, 66 ms/gen)
MATCH 7C645504 after generation 410 (27205 ms, 66 ms/gen)
MATCH 8DF587C5 after generation 357 (23699 ms, 66 ms/gen)
MATCH 465D3504 after generation 1257 (83238 ms, 66 ms/gen)
MATCH FD7F7266 after generation 264 (17539 ms, 66 ms/gen)
MATCH F2E71F84 after generation 367 (24361 ms, 66 ms/gen)
MATCH 3080F107 after generation 748 (49575 ms, 66 ms/gen)
MATCH 65EBBFA4 after generation 390 (25876 ms, 66 ms/gen)
MATCH 89D30DA7 after generation 318 (21117 ms, 66 ms/gen)
MATCH 4DFDDEC4 after generation 368 (24422 ms, 66 ms/gen)
MATCH 6AB0C885 after generation 967 (64053 ms, 66 ms/gen)
MATCH 540B83A5 after generation 909 (60209 ms, 66 ms/gen)
MATCH ABD73927 after generation 975 (64597 ms, 66 ms/gen)
MATCH 1C2C9584 after generation 796 (52743 ms, 66 ms/gen)
MATCH 4D0A604 after generation 588 (38986 ms, 66 ms/gen)
MATCH DEEE8407 after generation 1983 (131280 ms, 66 ms/gen)
MATCH 2470E9E4 after generation 232 (15427 ms, 66 ms/gen)
MATCH C3CCA087 after generation 1220 (80796 ms, 66 ms/gen)
MATCH EA90E8A5 after generation 324 (21515 ms, 66 ms/gen)
MATCH 334A5267 after generation 325 (21574 ms, 66 ms/gen)
MATCH 8F6114A6 after generation 378 (25081 ms, 66 ms/gen)
MATCH 73245664 after generation 796 (52743 ms, 66 ms/gen)
MATCH 7F877985 after generation 739 (48963 ms, 66 ms/gen)
MATCH 4188C1C4 after generation 149 (9928 ms, 66 ms/gen)
MATCH 39E943A7 after generation 949 (62869 ms, 66 ms/gen)
MATCH 49FED384 after generation 860 (56980 ms, 66 ms/gen)
MATCH 83E9DDE7 after generation 353 (23426 ms, 66 ms/gen)
MATCH 4A3C4BC4 after generation 609 (40364 ms, 66 ms/gen)
MATCH 9FCF0806 after generation 753 (49909 ms, 66 ms/gen)
MATCH D397D885 after generation 634 (42017 ms, 66 ms/gen)
MATCH 301AA8A5 after generation 607 (40227 ms, 66 ms/gen)
MATCH 33ED09C7 after generation 179 (11915 ms, 66 ms/gen)
MATCH 1664A0A5 after generation 1472 (97489 ms, 66 ms/gen)
MATCH E928E886 after generation 287 (19059 ms, 66 ms/gen)
MATCH 8964DA46 after generation 786 (52096 ms, 66 ms/gen)
MATCH 9F73D765 after generation 622 (41233 ms, 66 ms/gen)
MATCH 9502DF65 after generation 172 (11451 ms, 66 ms/gen)
MATCH 65908F44 after generation 569 (37723 ms, 66 ms/gen)
MATCH 71446CE7 after generation 541 (35871 ms, 66 ms/gen)
MATCH A9755C06 after generation 545 (36140 ms, 66 ms/gen)
MATCH 800EA705 after generation 629 (41696 ms, 66 ms/gen)
MATCH A1CF2807 after generation 514 (34089 ms, 66 ms/gen)
MATCH 33052127 after generation 395 (26203 ms, 66 ms/gen)
MATCH F23FF006 after generation 382 (25355 ms, 66 ms/gen)
MATCH B2D0C824 after generation 550 (36464 ms, 66 ms/gen)
MATCH E0D453E4 after generation 218 (14497 ms, 66 ms/gen)
MATCH 55E91227 after generation 1082 (71666 ms, 66 ms/gen)
MATCH B93DF4E6 after generation 262 (17409 ms, 66 ms/gen)
MATCH B740DC27 after generation 1528 (101185 ms, 66 ms/gen)
MATCH E23325A7 after generation 544 (36067 ms, 66 ms/gen)
MATCH E1ED0846 after generation 440 (29182 ms, 66 ms/gen)
MATCH E24246E7 after generation 311 (20647 ms, 66 ms/gen)
MATCH DBFBF465 after generation 226 (15021 ms, 66 ms/gen)
MATCH 81954E6 after generation 857 (56793 ms, 66 ms/gen)
MATCH D197A887 after generation 345 (22891 ms, 66 ms/gen)
MATCH EBEE2E26 after generation 97 (6488 ms, 66 ms/gen)
MATCH 637D93C5 after generation 1275 (84450 ms, 66 ms/gen)
MATCH 68FAFDC5 after generation 607 (40235 ms, 66 ms/gen)
MATCH 646B0425 after generation 195 (12972 ms, 66 ms/gen)
MATCH 9658D07 after generation 564 (37396 ms, 66 ms/gen)
MATCH 281FC326 after generation 631 (41817 ms, 66 ms/gen)
MATCH 914EB667 after generation 844 (55922 ms, 66 ms/gen)
MATCH 6255C564 after generation 251 (16682 ms, 66 ms/gen)
MATCH 3E155B64 after generation 1892 (125285 ms, 66 ms/gen)
MATCH 828A37E6 after generation 421 (27933 ms, 66 ms/gen)
MATCH E1E0AA06 after generation 232 (15421 ms, 66 ms/gen)
MATCH 3E616F84 after generation 252 (16747 ms, 66 ms/gen)
MATCH 9E9A8107 after generation 486 (32229 ms, 66 ms/gen)
MATCH 92446A47 after generation 402 (26670 ms, 66 ms/gen)
MATCH 86FF5DC5 after generation 1792 (118639 ms, 66 ms/gen)
MATCH 8EA6F707 after generation 1188 (78686 ms, 66 ms/gen)
MATCH 5233BFC5 after generation 623 (41300 ms, 66 ms/gen)
MATCH 73140585 after generation 859 (56915 ms, 66 ms/gen)
MATCH A5184286 after generation 948 (62808 ms, 66 ms/gen)
MATCH EAB399C4 after generation 1399 (92639 ms, 66 ms/gen)
MATCH FE437127 after generation 316 (20974 ms, 66 ms/gen)
MATCH AD72B424 after generation 1339 (88662 ms, 66 ms/gen)
MATCH B74C8026 after generation 219 (14561 ms, 66 ms/gen)
MATCH 89B74445 after generation 463 (30696 ms, 66 ms/gen)
MATCH C03473A6 after generation 1294 (85712 ms, 66 ms/gen)
MATCH 59D0BE66 after generation 257 (17078 ms, 66 ms/gen)
MATCH A7A0E567 after generation 832 (55128 ms, 66 ms/gen)
MATCH 7A2B42E6 after generation 612 (40561 ms, 66 ms/gen)
MATCH 601F01E7 after generation 314 (20845 ms, 66 ms/gen)
MATCH FD6ED625 after generation 1067 (70670 ms, 66 ms/gen)
MATCH 986AE684 after generation 282 (18734 ms, 66 ms/gen)
MATCH 52B2947 after generation 1107 (73331 ms, 66 ms/gen)
MATCH B9DAEA45 after generation 341 (22636 ms, 66 ms/gen)
MATCH 46B12EC7 after generation 478 (31713 ms, 66 ms/gen)
MATCH 688ED686 after generation 592 (39237 ms, 66 ms/gen)
MATCH DC4F3EE4 after generation 357 (23692 ms, 66 ms/gen)
MATCH 12523EE4 after generation 513 (34021 ms, 66 ms/gen)
MATCH 78757D07 after generation 572 (37924 ms, 66 ms/gen)
MATCH 82340B84 after generation 567 (37592 ms, 66 ms/gen)
MATCH E28C1344 after generation 266 (17668 ms, 66 ms/gen)
MATCH 568557E4 after generation 302 (20060 ms, 66 ms/gen)
MATCH FB33F247 after generation 375 (24885 ms, 66 ms/gen)
MATCH C3D98987 after generation 1448 (95893 ms, 66 ms/gen)
MATCH 78626A6 after generation 245 (16283 ms, 66 ms/gen)
MATCH E2B6D5C6 after generation 496 (32893 ms, 66 ms/gen)
MATCH 41FBAF86 after generation 480 (31842 ms, 66 ms/gen)
MATCH 87001706 after generation 1649 (109198 ms, 66 ms/gen)
MATCH 4CE3F624 after generation 1139 (75440 ms, 66 ms/gen)
MATCH AF45D487 after generation 381 (25287 ms, 66 ms/gen)
MATCH 10A10007 after generation 531 (35203 ms, 66 ms/gen)
MATCH 2338A166 after generation 470 (31178 ms, 66 ms/gen)
MATCH F65AFC24 after generation 1041 (68964 ms, 66 ms/gen)
MATCH 36017524 after generation 842 (55793 ms, 66 ms/gen)
MATCH B436A0C6 after generation 818 (54207 ms, 66 ms/gen)
MATCH 4FE3ED24 after generation 481 (31895 ms, 66 ms/gen)
MATCH 68EBAD67 after generation 496 (32895 ms, 66 ms/gen)
MATCH E397C6 after generation 657 (43537 ms, 66 ms/gen)
MATCH F3DE78C7 after generation 359 (23821 ms, 66 ms/gen)
MATCH A39838C7 after generation 331 (21981 ms, 66 ms/gen)
MATCH A66E4E4 after generation 541 (35868 ms, 66 ms/gen)
MATCH 5E7D97E5 after generation 1546 (102379 ms, 66 ms/gen)
MATCH ABB315E4 after generation 743 (49237 ms, 66 ms/gen)
MATCH 52B64164 after generation 582 (38576 ms, 66 ms/gen)
MATCH 248910C4 after generation 460 (30512 ms, 66 ms/gen)
MATCH 1F35BDC4 after generation 1271 (84177 ms, 66 ms/gen)
MATCH 1C257227 after generation 363 (24093 ms, 66 ms/gen)
MATCH 31AF5F64 after generation 421 (27934 ms, 66 ms/gen)
MATCH 6E65BB66 after generation 1139 (75446 ms, 66 ms/gen)
MATCH 662662E5 after generation 497 (32961 ms, 66 ms/gen)
MATCH 59A5A104 after generation 422 (27993 ms, 66 ms/gen)
MATCH 458BDEA5 after generation 361 (23955 ms, 66 ms/gen)
MATCH D6F74045 after generation 1686 (111620 ms, 66 ms/gen)
MATCH B45193A4 after generation 580 (38444 ms, 66 ms/gen)
MATCH D6AE5BA6 after generation 385 (25551 ms, 66 ms/gen)
MATCH EC7D1644 after generation 355 (23564 ms, 66 ms/gen)
MATCH 47672F66 after generation 2630 (174115 ms, 66 ms/gen)
MATCH 3E0F0C46 after generation 372 (24686 ms, 66 ms/gen)
MATCH BFDF1AC4 after generation 456 (30238 ms, 66 ms/gen)
MATCH 3FFB8AA7 after generation 676 (44812 ms, 66 ms/gen)
MATCH 807FB246 after generation 246 (16351 ms, 66 ms/gen)
MATCH DA4E4B64 after generation 837 (55475 ms, 66 ms/gen)
MATCH 9A674D06 after generation 237 (15751 ms, 66 ms/gen)
MATCH E3133224 after generation 538 (35670 ms, 66 ms/gen)
MATCH F6EDCD84 after generation 436 (28930 ms, 66 ms/gen)
MATCH E5C224E5 after generation 611 (40508 ms, 66 ms/gen)
MATCH ED8BB784 after generation 476 (31572 ms, 66 ms/gen)
MATCH B10D6306 after generation 2328 (154091 ms, 66 ms/gen)
MATCH 22A1D64 after generation 179 (11914 ms, 66 ms/gen)
MATCH 29E02F65 after generation 1052 (69674 ms, 66 ms/gen)
MATCH 3E9262A5 after generation 898 (59489 ms, 66 ms/gen)
MATCH 2CCB447 after generation 501 (33224 ms, 66 ms/gen)
MATCH 617DCA7 after generation 434 (28789 ms, 66 ms/gen)
MATCH 7FA8F247 after generation 214 (14228 ms, 66 ms/gen)
MATCH E25F70A5 after generation 154 (10257 ms, 66 ms/gen)
MATCH 9D3F5BA5 after generation 803 (53207 ms, 66 ms/gen)
MATCH B8DFB086 after generation 706 (46792 ms, 66 ms/gen)
MATCH 7E86B64 after generation 2185 (144639 ms, 66 ms/gen)
MATCH A9312787 after generation 290 (19261 ms, 66 ms/gen)
MATCH 6F5B1DA7 after generation 394 (26142 ms, 66 ms/gen)
MATCH C1FB1EE7 after generation 467 (30978 ms, 66 ms/gen)
MATCH 60F843A5 after generation 468 (31043 ms, 66 ms/gen)
MATCH BED5E524 after generation 701 (46457 ms, 66 ms/gen)
MATCH 101C2D27 after generation 1502 (99488 ms, 66 ms/gen)
MATCH 9F54B526 after generation 495 (32823 ms, 66 ms/gen)
MATCH C2676144 after generation 479 (31758 ms, 66 ms/gen)
MATCH A1979D45 after generation 755 (50035 ms, 66 ms/gen)
MATCH A718FAE6 after generation 675 (44727 ms, 66 ms/gen)
MATCH F8298305 after generation 331 (21971 ms, 66 ms/gen)
MATCH 43F4FFE6 after generation 589 (39056 ms, 66 ms/gen)
MATCH 1F0255E7 after generation 368 (24413 ms, 66 ms/gen)
MATCH 1ADB8E07 after generation 626 (41500 ms, 66 ms/gen)
MATCH 1F8D4B64 after generation 563 (37327 ms, 66 ms/gen)
MATCH AB7DABC7 after generation 665 (44082 ms, 66 ms/gen)
MATCH 2EB66886 after generation 719 (47664 ms, 66 ms/gen)
MATCH 2615C767 after generation 537 (35617 ms, 66 ms/gen)
MATCH DD568167 after generation 1428 (94570 ms, 66 ms/gen)
MATCH D45A13C7 after generation 1178 (78019 ms, 66 ms/gen)
MATCH D31B0606 after generation 304 (20184 ms, 66 ms/gen)
MATCH 2BF31CC6 after generation 625 (41435 ms, 66 ms/gen)
MATCH 3F194DE6 after generation 374 (24819 ms, 66 ms/gen)
MATCH AB89D425 after generation 760 (50374 ms, 66 ms/gen)
MATCH 8E4F95C4 after generation 260 (17276 ms, 66 ms/gen)
MATCH AE8915A5 after generation 162 (10787 ms, 66 ms/gen)
MATCH A23D344 after generation 137 (9131 ms, 66 ms/gen)
MATCH 16BDC225 after generation 319 (21181 ms, 66 ms/gen)
MATCH 160C6CC5 after generation 333 (22099 ms, 66 ms/gen)
MATCH FF9C54C6 after generation 837 (55473 ms, 66 ms/gen)
MATCH 1A7E6005 after generation 1099 (72791 ms, 66 ms/gen)
MATCH 4B40DC6 after generation 631 (41816 ms, 66 ms/gen)
MATCH DED5E8C4 after generation 383 (25415 ms, 66 ms/gen)
MATCH A800AB66 after generation 172 (11452 ms, 66 ms/gen)
MATCH 484B3226 after generation 995 (65920 ms, 66 ms/gen)
MATCH EDFAE4C6 after generation 1459 (96619 ms, 66 ms/gen)
MATCH CFFEB185 after generation 212 (14095 ms, 66 ms/gen)
MATCH 8C15B8C6 after generation 194 (12909 ms, 66 ms/gen)
MATCH 232647A5 after generation 492 (32626 ms, 66 ms/gen)
MATCH D60C67A4 after generation 260 (17273 ms, 66 ms/gen)
MATCH BDA4A746 after generation 499 (33098 ms, 66 ms/gen)
MATCH 166E4726 after generation 1206 (79889 ms, 66 ms/gen)
MATCH 9117A1E5 after generation 1947 (128911 ms, 66 ms/gen)
MATCH 957C7BA4 after generation 1633 (108137 ms, 66 ms/gen)
MATCH 7CC7F667 after generation 562 (37263 ms, 66 ms/gen)
MATCH 41C84065 after generation 580 (38462 ms, 66 ms/gen)
MATCH 6F2CF804 after generation 252 (16750 ms, 66 ms/gen)
MATCH D87BD8A4 after generation 442 (29322 ms, 66 ms/gen)
MATCH AF698A26 after generation 1268 (83978 ms, 66 ms/gen)
MATCH 952FDA85 after generation 690 (45731 ms, 66 ms/gen)
MATCH 7C279045 after generation 268 (17806 ms, 66 ms/gen)
MATCH EFBE1245 after generation 1030 (68244 ms, 66 ms/gen)
MATCH 79AB6E87 after generation 498 (33024 ms, 66 ms/gen)
MATCH 39834B07 after generation 226 (15028 ms, 66 ms/gen)
MATCH 7BBEEB44 after generation 1095 (72544 ms, 66 ms/gen)
MATCH AB6DBA67 after generation 778 (51557 ms, 66 ms/gen)
MATCH 6FB6A006 after generation 1322 (87564 ms, 66 ms/gen)
MATCH C876A967 after generation 1329 (88020 ms, 66 ms/gen)
MATCH F4645EE6 after generation 641 (42500 ms, 66 ms/gen)
MATCH A60B2647 after generation 359 (23825 ms, 66 ms/gen)
MATCH A474C886 after generation 282 (18735 ms, 66 ms/gen)
MATCH DE49CC86 after generation 991 (65652 ms, 66 ms/gen)
MATCH FE93CD46 after generation 1083 (71726 ms, 66 ms/gen)
MATCH C73EA8E7 after generation 241 (16021 ms, 66 ms/gen)
MATCH E09E3A06 after generation 218 (14494 ms, 66 ms/gen)
MATCH 25846B46 after generation 1102 (72988 ms, 66 ms/gen)
MATCH 6F059944 after generation 368 (24423 ms, 66 ms/gen)
MATCH 12267906 after generation 1855 (122810 ms, 66 ms/gen)
MATCH 23977807 after generation 534 (35410 ms, 66 ms/gen)
MATCH 2CA66CE5 after generation 1098 (72732 ms, 66 ms/gen)
MATCH 3B057E27 after generation 594 (39374 ms, 66 ms/gen)
MATCH F1BDE925 after generation 205 (13635 ms, 66 ms/gen)
MATCH 3CB8F265 after generation 1433 (94898 ms, 66 ms/gen)
MATCH FF572187 after generation 1557 (103123 ms, 66 ms/gen)
MATCH 1D69A565 after generation 375 (24884 ms, 66 ms/gen)
MATCH 8A9846C5 after generation 262 (17411 ms, 66 ms/gen)
MATCH 64202444 after generation 483 (32041 ms, 66 ms/gen)
MATCH 4E833AC6 after generation 330 (21907 ms, 66 ms/gen)
MATCH 2CA6CA65 after generation 1243 (82322 ms, 66 ms/gen)
MATCH A5237546 after generation 354 (23495 ms, 66 ms/gen)
MATCH A4E35805 after generation 934 (61863 ms, 66 ms/gen)
MATCH 40364147 after generation 694 (46005 ms, 66 ms/gen)
MATCH DC5ECAE4 after generation 305 (20252 ms, 66 ms/gen)
MATCH C54CDD84 after generation 978 (64803 ms, 66 ms/gen)
MATCH CA5D1546 after generation 930 (61613 ms, 66 ms/gen)
MATCH FE1B22E7 after generation 1063 (70423 ms, 66 ms/gen)
MATCH 8A18A646 after generation 1235 (81806 ms, 66 ms/gen)
MATCH F1309186 after generation 738 (48907 ms, 66 ms/gen)
MATCH 3DB23104 after generation 912 (60425 ms, 66 ms/gen)
MATCH 5D108EC4 after generation 452 (29983 ms, 66 ms/gen)
MATCH 6CAE107 after generation 225 (14958 ms, 66 ms/gen)
MATCH 8F7921E6 after generation 320 (21244 ms, 66 ms/gen)
MATCH 316DBB05 after generation 431 (28598 ms, 66 ms/gen)
MATCH EE872647 after generation 218 (14493 ms, 66 ms/gen)
MATCH 2A8E16A5 after generation 782 (51818 ms, 66 ms/gen)
MATCH F4722227 after generation 302 (20059 ms, 66 ms/gen)
MATCH 5D649E85 after generation 224 (14890 ms, 66 ms/gen)
MATCH 76D2F546 after generation 960 (63603 ms, 66 ms/gen)
MATCH 7B2FBA86 after generation 1162 (76960 ms, 66 ms/gen)
MATCH 545BE346 after generation 294 (19524 ms, 66 ms/gen)
MATCH 8612FAA5 after generation 237 (15757 ms, 66 ms/gen)
MATCH F1B50025 after generation 817 (54136 ms, 66 ms/gen)
MATCH 93FEE745 after generation 889 (58905 ms, 66 ms/gen)
MATCH 3E158127 after generation 195 (12972 ms, 66 ms/gen)
MATCH FEEE51A7 after generation 334 (22169 ms, 66 ms/gen)
MATCH 75F2C2C5 after generation 503 (33365 ms, 66 ms/gen)
MATCH F931F1E7 after generation 160 (10655 ms, 66 ms/gen)
MATCH 94109A64 after generation 777 (51490 ms, 66 ms/gen)
MATCH A2C11845 after generation 291 (19324 ms, 66 ms/gen)
MATCH 2CFF95A5 after generation 958 (63461 ms, 66 ms/gen)
